file_name                                                              , calc_ens, method                      , num_clusters, t_clustering         , t_create_model    , t_solve             , energy_not_served     , true_operational_cost, investment_cost   , investment_cost_renewables, total_capacity    , renewables_capacity, cost_Battery, capacity_Battery, cost_Coal           , capacity_Coal        , cost_Gas           , capacity_Gas       , cost_Nuclear       , capacity_Nuclear  , cost_OCGT         , capacity_OCGT      , cost_Solar           , capacity_Solar        , cost_Wind_Offshore, capacity_Wind_Offshore, cost_Wind_Onshore  , capacity_Wind_Onshore
ward_k2700_perlocation_DynamicProgramming_hp0.95_lp0.05                , False   , DynamicProgramming          ,         2700,  150.91897892951965  , 46.95499396324158 ,  484.9043841362     ,    10.318905572777645 ,           17697594.18, 147819550.5703926 ,         139979582.18853506, 2344.710112288706 ,  2259.0184743248296,          0.0,              0.0,       0.0           , 0.0                  ,  7426454.69788034  ,  78.17320734610885 ,        0.0         ,  0.0              , 413513.6839772179 ,  7.518430617767599 , 34447161.15830511    , 1003.033542286802     , 23660530.280491482,     197.61140047182332,  81871890.74973847 ,    1058.373531566204
ward_k1100_perlocation_NoExtremePreservation_hp0.95_lp0.05             , False   , NoExtremePreservation       ,         1100,    4.085567951202393 , 46.154253005981445,  673.6765930652618  ,   546.4974990183634   ,           55450594.7 , 144716867.26881915,         138544139.95186   , 2395.187130090395 ,  2326.972316227667 ,          0.0,              0.0,       0.0           , 0.0                  ,  5749667.316959124 ,  60.52281386272762 ,        0.0         ,  0.0              , 423060.0          ,  7.692             , 38706987.8742802     , 1127.0713130864515    , 19826880.207515664,     165.5929735448372 ,  80010271.87006415 ,    1034.3080295963784
ward_k800_perlocation_NoExtremePreservation_hp0.95_lp0.05              , False   , NoExtremePreservation       ,          800,    3.139379978179932 , 45.11229014396668 ,  521.3896360397339  ,   821.5829153461535   ,           76124385.63, 144968248.50531697,         139030900.8384825 , 2496.2376868067777,  2430.641185050625 ,          0.0,              0.0,       0.0           , 0.0                  ,  5532657.666834454 ,  58.23850175615215 ,        0.0         ,  0.0              , 404690.0          ,  7.3580000000000005, 44539575.693652935   , 1296.9047920857456    , 19183873.866120085,     160.22262122690069,  75307451.27870949 ,     973.5137717379789
ward_k4200_perlocation_DynamicProgramming_hp0.95_lp0.05                , False   , DynamicProgramming          ,         4200,  281.0434789657593   , 75.43299198150635 ,  611.5184299945831  ,    18.7914993994531   ,           18680568.98, 146189595.6517709 ,         138534126.1169377 , 2335.6449471118094,  2251.8054783240914,          0.0,              0.0,       0.0           , 0.0                  ,  7230209.534833216 ,  76.10746878771808 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 34755631.0983707     , 1012.015579884939     , 22244584.56316392 ,     185.7855025364805 ,  81533910.45540307 ,    1054.0043959026716
ward_k3200_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         3200,    3.744755983352661 , 49.72014403343201 ,  707.4484519958496  ,    11.642520592564058 ,           17609514.36, 147057518.92048264,         139624630.94938615, 2357.270299830054 ,  2276.1147703260995,          0.0,              0.0,       0.0           , 0.0                  ,  7052167.889900111 ,  74.23334620947486 ,        0.0         ,  0.0              , 380720.0811963717 ,  6.9221832944794865, 35454016.18143476    , 1032.351179109699     , 22483984.49292427 ,     187.7849571062627 ,  81686630.27502713 ,    1055.9786341101378
ward_k2400_perprofile_SeperateExtremesSum_hp0.95_lp0.05                , False   , SeperateExtremesSum         ,         2400,    3.4632551670074463, 43.09790992736816 ,  620.7944240570068  ,     9.4423491596894   ,           17143988.07, 148710404.96439436,         140941489.96567214, 2371.488994691944 ,  2289.3158921594622,          0.0,              0.0,  320350.7983571784  , 0.76273999608852     ,  7056111.3695507245,  74.27485652158659 ,        0.0         ,  0.0              , 392452.8308143328 ,  7.135506014806051 , 36006259.869182944   , 1048.4314285033138    , 25273659.918566346,     211.0841672755924 ,  79661570.17792283 ,    1029.8002963805563
ward_k3500_demandoveravailabilities_NoExtremePreservation_hp0.95_lp0.05, False   , demandoveravailabilities    ,         3500,    4.765241146087647 , 47.33289790153504 ,  582.1647820472717  ,    29.939264760903946 ,           19954616.89, 145682863.75574586,         138399731.86064136, 2388.842454996336 ,  2309.2833833778236,          0.0,              0.0,       0.0           , 0.0                  ,  6905034.520704941 ,  72.68457390215727 ,        0.0         ,  0.0              , 378097.3743995329 ,  6.874497716355144 , 37865206.94881473    , 1102.5603091282771    , 20306198.623098765,     169.59621363508185,  80228326.28872788 ,    1037.1268606144647
ward_k1400_perlocation_NoExtremePreservation_hp0.95_lp0.05             , False   , NoExtremePreservation       ,         1400,    3.92221999168396  , 47.73060202598572 ,  474.0640840530396  ,   462.4060824429049   ,           49118478.26, 144929901.28150564,         138657742.03900588, 2362.021149799239 ,  2292.759684088715 ,          0.0,              0.0,       0.0           , 0.0                  ,  5849099.242499788 ,  61.569465710524085,        0.0         ,  0.0              , 423060.0          ,  7.692             , 36761564.25357561    , 1070.4244057678413    , 20741178.820657022,     173.2291434552504 ,  81154998.96477324 ,    1049.1061348656235
ward_k1600_perprofile_SeperateExtremesSum_hp0.95_lp0.05                , False   , SeperateExtremesSum         ,         1600,    4.417001962661743 , 60.9367299079895  ,  825.4089608192444  ,     2.8915172747649365,           16567107.84, 152312034.25879666,         139162611.48490134, 2374.686644906164 ,  2291.550376231816 ,          0.0,              0.0,  437950.1580637374  , 1.042738471580327    ,  6484137.89742202  ,  68.2540831307581  ,  5802074.718409569 ,  6.107447072010072, 425260.0          ,  7.732000000000001 , 36935761.211950295   , 1075.4966783830273    , 23048430.32001892 ,     192.49917648597875,  79178419.95293212 ,    1023.5545213628095
ward_k800_perlocation_DynamicProgramming_s2688_hp0.95_lp0.05           , False   , DynamicProgramming          ,          800, 2468.743089914322    , 52.56948709487915 ,  392.0545799732208  ,     0.0               ,           18233164.87, 156605307.55475935,         147141215.5163725 , 2241.026028283384 ,  2141.4466393125626,          0.0,              0.0,  270878.8340993259  , 0.6449496049983948   ,  8910570.218022196 ,  93.79547597918099 ,        0.0         ,  0.0              , 282642.9862653087 ,  5.138963386641976 , 25997136.88178055    ,  756.9854646660882    , 39689964.62168561 ,     331.4883225603468 ,  81454114.01290636 ,    1052.9728520861277
ward_k500_demandoveravailabilities_NoExtremePreservation_hp0.95_lp0.05 , False   , demandoveravailabilities    ,          500,    3.8210599422454834, 47.96362900733948 ,  815.3472549915314  ,   934.8630713307508   ,           92620018.57, 139606170.13445926,         133280793.72655085, 2481.6653454477782,  2412.7370400469745,          0.0,              0.0,       0.0           , 0.0                  ,  6019009.0758025665,  63.357990271605956,        0.0         ,  0.0              , 306367.33210585814,  5.5703151291974216, 46595647.51172687    , 1356.7735571604994    , 14126431.141361825,     117.98314781706156,  72558715.07346214 ,     937.9803350694135
ward_k3300_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         3300,    3.741872787475586 , 45.193060874938965,  653.8462510108948  ,    11.639684577448891 ,           17624477.45, 147022414.977915  ,         139601435.46067688, 2356.073628907202 ,  2275.0454958971663,          0.0,              0.0,       0.0           , 0.0                  ,  7040526.479004638 ,  74.1108050421541  ,        0.0         ,  0.0              , 380453.03823347937,  6.917327967881443 , 35403586.46825075    , 1030.8827651054505    , 22473694.871211745,     187.69901877213272,  81724154.12121439 ,    1056.463712019583
ward_k2200_perprofile_DynamicProgramming_s168_hp0.95_lp0.05            , False   , DynamicProgramming          ,         2200,  430.48038506507874  , 42.90055298805237 ,  513.7003920078278  ,    14.185661395427928 ,           18241434.4 , 147254553.59788096,         139482542.9624686 , 2315.7128500013164,  2230.7284376584075,          0.0,              0.0,       0.0           , 0.0                  ,  7357436.396811939 ,  77.44669891380988 ,        0.0         ,  0.0              , 414574.2386004323 ,  7.537713429098771 , 33331060.649124574   ,  970.5348919008745    , 24489798.952368055,     204.53740515871124,  81661683.36097597 ,    1055.6561405988216
ward_k3300_perlocation_DynamicProgramming_hp0.95_lp0.05                , False   , DynamicProgramming          ,         3300,  175.47006702423096  , 49.19270706176758 ,  545.909795999527   ,     9.76473299002793  ,           17752843.71, 147526714.28133017,         139819883.57048005, 2330.4159583591313,  2246.035845613341 ,          0.0,              0.0,       0.0           , 0.0                  ,  7281570.710850119 ,  76.64811274579073 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 33928282.81300075    ,  987.9248260034848    , 24210685.694725193,     202.20626713774578,  81680915.06275411 ,    1055.9047524721104
ward_k8000_perlocation_Afterwards_hp0.95_lp0.05                        , False   , Afterwards                  ,         8000,    4.529521942138672 , 59.05368995666504 , 1113.1319699287417  ,    15.389835614594244 ,           18076967.06, 146312511.82474446,         139024349.43113834, 2361.253666807111 ,  2281.2805889796787,          0.0,              0.0,       0.0           , 0.0                  ,  6862902.393606091 ,  72.24107782743252 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 35902579.667330556   , 1045.412465063886     , 21246204.05002843 ,     177.44708538920497,  81875565.71377937 ,    1058.4210385265876
ward_k300_perlocation_DynamicProgramming_s672_hp0.95_lp0.05            , False   , DynamicProgramming          ,          300,  175.65774297714233  , 40.65532803535461 ,  216.24836111068728 ,     0.0               ,           37969796.64, 171597614.19816083,         127387349.89871527, 1667.8186844340405,  1488.3370258214322,          0.0,              0.0, 1140517.6904842944  , 2.7155183106768916   , 12313147.387801109 , 129.61207776632747 , 29893820.662141744 , 31.46717964435973 , 862778.5590184276 , 15.68688289124414  ,    42363.25637418975 ,    1.233534656412836  , 34776132.73961541 ,     290.448278724152  ,  92568853.90272567 ,    1196.6552124408674
ward_k1600_perlocation_NoExtremePreservation_hp0.95_lp0.05             , False   , NoExtremePreservation       ,         1600,    3.96502685546875  , 47.96392202377319 ,  504.4809019565582  ,   353.5569404021745   ,           41789352.18, 144835409.02044567,         138398787.77721086, 2348.2249983934717,  2277.232353727842 ,          0.0,              0.0,       0.0           , 0.0                  ,  6013561.2432348095,  63.30064466562958 ,        0.0         ,  0.0              , 423060.0          ,  7.692             , 36129882.70096871    , 1052.0310820800994    , 21167893.084272094,     176.793036666207  ,  81101011.99197005 ,    1048.4082349815355
ward_k1700_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         1700,    3.816060066223145 , 45.97418999671936 ,  496.27669382095337 ,   113.31699380566435  ,           25499946.88, 145221015.6595842 ,         137881538.3200333 , 2400.9743405120753,  2320.8883636113346,          0.0,              0.0,       0.0           , 0.0                  ,  6970027.948774124 ,  73.36871525025394 ,        0.0         ,  0.0              , 369449.39077676315,  6.717261650486604 , 38919349.647494026   , 1133.2548700029156    , 20035981.65486362 ,     167.33937691624362,  78926207.01767565 ,    1020.2941166921756
ward_k2500_perprofile_SeperateExtremesSum_hp0.95_lp0.05                , False   , SeperateExtremesSum         ,         2500,    4.715822219848633 , 56.74190807342529 ,  829.7918660640717  ,    12.554164106279757 ,           17722896.54, 147602417.81501597,         139717274.70669064, 2355.352024400395 ,  2271.782573443391 ,          0.0,              0.0,  319183.8154438109  , 0.7599614653424068   ,  7152163.755745285 ,  75.28593427100301 ,        0.0         ,  0.0              , 413795.53713624587,  7.523555220659016 , 35614624.54706538    , 1037.0277786459872    , 24260982.332530923,     202.62634179025724,  79841667.82709433 ,    1032.1284530071462
ward_k1100_perlocation_DynamicProgramming_s2688_hp0.95_lp0.05          , False   , DynamicProgramming          ,         1100, 2836.1590809822083   , 42.77164602279663 ,  341.78529620170593 ,     2.4998046582528417,           17781664.6 , 150953268.733518  ,         142733090.74124926, 2268.6283127752263,  2178.8445444355557,          0.0,              0.0,       0.0           , 0.0                  ,  7794917.99226874  ,  82.05176833967097 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 29611418.158941846   ,  862.2262226952275    , 31851193.390170917,     266.01935197201385,  81270479.1921365  ,    1050.5989697683142
ward_k3500_perlocation_Afterwards_hp0.95_lp0.05                        , False   , Afterwards                  ,         3500,    3.77925705909729  , 51.32991814613342 ,  641.6017711162567  ,    11.79106888609094  ,           18385471.17, 147927178.20122057,         139669721.4778062 , 2298.2143354285563,  2208.2205446253984,          0.0,              0.0,       0.0           , 0.0                  ,  7856020.794446673 ,  82.69495573101761 ,        0.0         ,  0.0              , 401435.9289677044 ,  7.298835072140081 , 32192331.95474113    ,  937.3773532932069    , 25908434.669933736,     216.38576982273773,  81568954.85313135 ,    1054.457421509454
ward_k500_perprofile_NoExtremePreservation_hp0.95_lp0.05               , False   , NoExtremePreservation       ,          500,    2.973039150238037 , 46.20993280410767 ,  729.0758690834045  ,  1017.2300434591064   ,           90276213.99, 140949328.8388498 ,         134764626.20819896, 2399.766316839024 ,  2332.094394297349 ,          0.0,              0.0,       0.0           , 0.0                  ,  5849023.8657894265,  61.56867227146765 ,        0.0         ,  0.0              , 335678.7648614211 ,  6.103250270207656 , 40275639.119184196   , 1172.7473502947983    , 13579614.127114523,     113.41616327756775,  80909372.96190025 ,    1045.930880724983
ward_k1600_perprofile_DynamicProgramming_s168_hp0.95_lp0.05            , False   , DynamicProgramming          ,         1600,  350.0909478664398   , 44.18746995925903 ,  454.4168288707733  ,     8.097098494365    ,           17592331.22, 149159565.1850415 ,         140645342.55347776, 2308.232902881543 ,  2217.8015397235076,          0.0,              0.0,  300491.4315419844  , 0.715455789385677    ,  7788471.200021744 ,  81.98390736864994 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 32264990.578988764   ,  939.4930294420153    , 26828045.834678188,     224.0663098613738 ,  81552306.13981083 ,    1054.2422004201185
ward_k1800_perprofile_DynamicProgramming_s168_hp0.95_lp0.05            , False   , DynamicProgramming          ,         1800,  364.17591404914856  , 43.79511499404907 ,  504.1715149879456  ,     7.679131577362071 ,           17622760.52, 148792386.43816552,         140509195.57630956, 2310.7648974000613,  2222.7654476073703,          0.0,              0.0,  300491.4315419844  , 0.715455789385677    ,  7557439.43031399  ,  79.55199400330515 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 32526099.887175348   ,  947.0960186436758    , 26282430.24569039 ,     219.50935955717728,  81700665.4434438  ,    1056.1600694065173
ward_k2300_perprofile_SeperateExtremesSum_hp0.95_lp0.05                , False   , SeperateExtremesSum         ,         2300,    3.893922805786133 , 46.2034330368042  ,  545.4711561203003  ,    11.29006299346024  ,           17356568.87, 148264481.54518482,         140550788.77619714, 2371.5146833808612,  2289.9765192501363,          0.0,              0.0,  322963.5146575829  , 0.7689607491847212   ,  7002504.787320246 ,  73.71057670863416 ,        0.0         ,  0.0              , 388224.4670098362 ,  7.058626672906113 , 36190825.34077854    , 1053.8056118186707    , 24678495.28626968 ,     206.11338618551622,  79681468.14914891 ,    1030.0575212459491
ward_k1000_demandoveravailabilities_NoExtremePreservation_hp0.95_lp0.05, False   , demandoveravailabilities    ,         1000,    3.3828229904174805, 46.17893290519714 ,  865.0666818618774  ,   322.2331415715568   ,           45064653.49, 143221580.68401897,         136471155.69298154, 2488.7487995511005,  2415.355523622967 ,          0.0,              0.0,       0.0           , 0.0                  ,  6445262.6856014   ,  67.84487037475158 ,        0.0         ,  0.0              , 305162.305436011  ,  5.548405553382018 , 45071801.78267853    , 1312.4021683983963    , 17175793.758853596,     143.45125061295784,  74223560.15144943 ,     959.5021046116132
ward_k900_perprofile_SeperateExtremesSum_hp0.95_lp0.05                 , False   , SeperateExtremesSum         ,          900,    5.071483850479126 , 62.91758394241333 ,  753.5492358207703  ,     8.206407289458468 ,           18308125.4 , 147967317.3389914 ,         140030986.64560765, 2405.91895314907  ,  2323.0782196207097,          0.0,              0.0,  432599.76550958573 , 1.0299994416894898   ,  7134833.813629811 ,  75.10351382768222 ,        0.0         ,  0.0              , 368897.1142443525 ,  6.707220258988228 , 38737781.99607134    , 1127.967977311403     , 24988006.399797294,     208.69840536643522,  76305198.249739   ,     986.4118369428717
ward_k2500_demandoveravailabilities_NoExtremePreservation_hp0.95_lp0.05, False   , demandoveravailabilities    ,         2500,    4.437486886978149 , 45.4713249206543  ,  784.3193898200989  ,    36.78374629005879  ,           21556103.03, 145060890.4228131 ,         137775293.79556152, 2415.2920433294457,  2335.724802242278 ,          0.0,              0.0,       0.0           , 0.0                  ,  6909821.122711186 ,  72.73495918643356 ,        0.0         ,  0.0              , 375775.5045403629 ,  6.8322819007338715, 39711681.12956891    , 1156.326003484094     , 19296924.72334108 ,     161.1668155435598 ,  78766687.94265153 ,    1018.2319832146244
ward_k2100_perlocation_DynamicProgramming_hp0.95_lp0.05                , False   , DynamicProgramming          ,         2100,  120.83386778831482  , 45.25578498840332 ,  453.3648118972778  ,     6.618718763705687 ,           17389361.39, 148644165.00793087,         140869831.3479917 , 2327.409444837812 ,  2242.686567044538 ,          0.0,              0.0,       0.0           , 0.0                  ,  7397116.5306091355,  77.86438453272775 ,        0.0         ,  0.0              , 377217.1293300462 ,  6.858493260546295 , 33337272.95378121    ,  970.7157819869071    , 25817857.00970249 ,     215.6292703665732 ,  81714701.38450798 ,    1056.3415146910577
ward_k1900_perlocation_NoExtremePreservation_hp0.95_lp0.05             , False   , NoExtremePreservation       ,         1900,    4.683779001235962 , 45.33971691131592 ,  524.1849031448364  ,   324.27179902259064  ,           39690388.76, 144902745.6967795 ,         138403967.5610725 , 2341.2760728469693,  2269.6291451026855,          0.0,              0.0,       0.0           , 0.0                  ,  6075718.135706974 ,  63.954927744283935,        0.0         ,  0.0              , 423060.0          ,  7.692             , 35643914.49803072    , 1037.8806443766393    , 21124602.42765845 ,     176.43147556933587,  81635450.63538334 ,    1055.3170251567103
ward_k200_perlocation_DynamicProgramming_s2688_hp0.95_lp0.05           , False   , DynamicProgramming          ,          200,  669.9031088352203   , 46.05498194694519 ,  293.6571378707886  ,     0.0               ,           38998941.05, 172157516.1623356 ,         126000122.39433323, 1694.1413013131285,  1497.340521947699 ,          0.0,              0.0, 1165019.605363294   , 2.773856203245938    , 13994374.760159465 , 147.30920800167854 , 30175529.402479645 , 31.76371516050489 , 822470.0          , 14.954             ,    19041.728759476962,    0.5544576681111447 , 28806172.563059296,     240.58751156193085,  97174908.10251445 ,    1256.198552717657
ward_k1500_perprofile_SeperateExtremesSum_hp0.95_lp0.05                , False   , SeperateExtremesSum         ,         1500,    4.022765874862671 , 42.72652888298035 ,  669.4720129966736  ,     2.533743193042042 ,           16577093.19, 152582257.68656868,         139083982.50389773, 2377.5152382074384,  2290.763193510349 ,          0.0,              0.0,  432578.2087835562  , 1.0299481161513242   ,  6827794.9753337   ,  71.87152605614422 ,  5812641.998553689 ,  6.118570524793356, 425260.0          ,  7.732000000000001 , 36990456.479739144   , 1077.0892969429265    , 23191874.64938079 ,     193.6972153498123 ,  78901651.37477778 ,    1019.9766812176103
ward_k2000_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         2000,    5.435518980026245 , 61.95087385177612 ,  470.51424503326416 ,    96.54136322596304  ,           23841390.48, 145578269.7785318 ,         138257957.2972263 , 2394.2083424660564,  2314.2235745007642,          0.0,              0.0,       0.0           , 0.0                  ,  6937731.827634141 ,  73.0287560803594  ,        0.0         ,  0.0              , 382580.65367131727,  6.956011884933043 , 38177148.22567639    , 1111.6434252224635    , 19929749.887716554,     166.452135251257  ,  80151059.18383338 ,    1036.1280140270435
ward_k300_perlocation_DynamicProgramming_hp0.95_lp0.05                 , False   , DynamicProgramming          ,          300,   31.36762809753418  , 40.9312059879303  ,  235.6632261276245  ,     0.0               ,           37908604.76, 171664253.17913258,         127461916.4087928 , 1668.0734670877505,  1488.6052641104257,          0.0,              0.0, 1140417.778305827   , 2.7152804245376836   , 12312621.916161165 , 129.606546485907   , 29886518.516854387 , 31.459493175636197, 862778.5590184277 , 15.68688289124414  ,    42363.25637418975 ,    1.233534656412836  , 34928189.47316555 ,     291.7182478969388 ,  92491363.67925304 ,    1195.653481557074
ward_k5000_demandoveravailabilities_NoExtremePreservation_hp0.95_lp0.05, False   , demandoveravailabilities    ,         5000,    8.554569959640503 , 57.574037075042725,  471.7373960018158  ,    25.04007432639825  ,           19025877.33, 146064181.4543902 ,         138769303.11107507, 2370.8429123009428,  2290.805126848403 ,          0.0,              0.0,       0.0           , 0.0                  ,  6870400.3406353835,  72.32000358563562 ,        0.0         ,  0.0              , 424478.0026797713 ,  7.717781866904932 , 36585798.77264116    , 1065.306460862506     , 20861595.788067844,     174.23485910441497,  81321908.55036606 ,    1051.2638068814815
ward_k2800_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         2800,    5.123787879943848 , 65.9381639957428  ,  996.1085538864136  ,    20.89230317990874  ,           18214625.95, 146958368.97203583,         139673489.2089584 , 2363.1815029380955,  2283.5910358908313,          0.0,              0.0,       0.0           , 0.0                  ,  6905084.679260014 ,  72.68510188694752 ,        0.0         ,  0.0              , 379795.0838174271 ,  6.905365160316856 , 35922647.74650294    , 1045.9968080362041    , 22646352.507597882,     189.14104551134537,  81104488.95485754 ,    1048.4531823432815
ward_k3600_perlocation_DynamicProgramming_hp0.95_lp0.05                , False   , DynamicProgramming          ,         3600,  204.26279401779172  , 53.31468391418457 ,  728.6666648387909  ,     9.548094351548173 ,           17636429.66, 147493606.78066564,         139910408.64434534, 2334.5954741988885,  2251.516756974464 ,          0.0,              0.0,       0.0           , 0.0                  ,  7157938.136320285 ,  75.34671722442405 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 34183340.51464016    ,  995.351604331812     , 24171108.019239035,     201.87571664764593,  81555960.11046615 ,    1054.2894359950064
ward_k7500_demandoveravailabilities_NoExtremePreservation_hp0.95_lp0.05, False   , demandoveravailabilities    ,         7500,   10.539648056030272 , 58.46104598045349 ,  694.938362121582   ,    15.58950732968294  ,           18196860.41, 146185479.750027  ,         138883641.5252726 , 2361.2271111757063,  2281.1100772309237,          0.0,              0.0,       0.0           , 0.0                  ,  6876578.224754369 ,  72.38503394478283 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 35957591.2380425     , 1047.0142937424346    , 21080581.85500911 ,     176.06381825533305,  81845468.43222101 ,    1058.031965233156
ward_k6500_demandoveravailabilities_NoExtremePreservation_hp0.95_lp0.05, False   , demandoveravailabilities    ,         6500,    8.855982065200806 , 54.94861698150635 ,  934.2891340255736  ,    15.65595948265263  ,           18220511.08, 146162955.12081248,         138854603.94210726, 2361.0077300960033,  2280.822138741212 ,          0.0,              0.0,       0.0           , 0.0                  ,  6883091.178705194 ,  72.45359135479151 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 35971773.254796706   , 1047.4272461606722    , 21111658.40415655 ,     176.3233678227373 ,  81771172.28315401 ,    1057.071524757802
ward_k730_utr_NoExtremePreservation_hp0.95_lp0.05                      , False   , UTR                         ,          730,    0.0317189693450927, 48.80907893180847 ,  526.7429411411285  ,  1671.340513804478    ,          146954563.5 , 137711724.1219775 ,         131550942.84363407, 2625.1460514097043,  2557.0569853218785,          0.0,              0.0,       0.0           , 0.0                  ,  5737721.278343422 ,  60.39706608782549 ,        0.0         ,  0.0              , 423060.0          ,  7.692             , 55314426.48065601    , 1610.64724252549      ,  8549095.988728546,      71.40156247865811,  67687420.37424952 ,     875.0081803177309
ward_k500_perlocation_Afterwards_hp0.95_lp0.05                         , False   , Afterwards                  ,          500,    5.227656126022339 , 68.46073698997498 ,  299.4113597869873  ,     0.0               ,           37596406.3 , 172970215.9679595 ,         127709726.9239066 , 1661.1716049998035,  1471.3930838588576,          0.0,              0.0, 1125571.904155484   , 2.6799331051321045   , 13276977.943791771 , 139.75766256622916 , 29990479.196105633 , 31.568925469584876, 867460.0          , 15.772000000000002 ,   153539.08135838425 ,    4.470755890350968  , 39783818.37880731 ,     332.27218379103334,  87772369.4637409  ,    1134.6501441774733
ward_k1100_perlocation_DynamicProgramming_s672_hp0.95_lp0.05           , False   , DynamicProgramming          ,         1100,  580.8152170181274   , 43.33237099647522 ,  305.20545411109924 ,     2.4998046582528417,           17781664.6 , 150953268.733518  ,         142733090.74124926, 2268.6283127752263,  2178.8445444355557,          0.0,              0.0,       0.0           , 0.0                  ,  7794917.99226874  ,  82.05176833967097 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 29611418.158941846   ,  862.2262226952275    , 31851193.390170917,     266.01935197201385,  81270479.1921365  ,    1050.5989697683142
ward_k200_perprofile_DynamicProgramming_s168_hp0.95_lp0.05             , False   , DynamicProgramming          ,          200,   48.4419379234314   , 45.95758390426636 ,  378.2095420360565  ,     0.0               ,           39530961.33, 167982078.17182449,         124947889.3021931 , 1633.0229477841326,  1466.7279458376477,          0.0,              0.0, 1160874.7913157176  , 2.7639875983707562   , 11419069.321155364 , 120.20072969637224 , 29796117.48184223  , 31.364334191412876, 658127.2753180987 , 11.965950460329067 ,    67836.06688121513 ,    1.9752527688995039 , 32696711.755113736,     273.0810731693093 ,  92183341.48019816 ,    1191.6716198994388
ward_k7500_perlocation_Afterwards_hp0.95_lp0.05                        , False   , Afterwards                  ,         7500,    6.7276599407196045, 75.63431286811829 , 1771.3216319084167  ,    15.132236458189896 ,           18061168.64, 146361635.5053596 ,         139030121.04711592, 2361.2962470968814,  2280.866831746948 ,          0.0,              0.0,       0.0           , 0.0                  ,  6906254.458243679 ,  72.69741534993348 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 35884906.72974474    , 1044.897863901025     , 21290404.5614886  ,     177.81624554190097,  81854809.75588258 ,    1058.152722304022
ward_k5000_perprofile_NoExtremePreservation_hp0.95_lp0.05              , False   , NoExtremePreservation       ,         5000,    4.14343786239624  , 77.4563319683075  , 1374.2552959918976  ,    15.474874633288415 ,           18131091.89, 146308633.77788603,         138946675.7443844 , 2364.4358828222826,  2283.6860087854234,          0.0,              0.0,       0.0           , 0.0                  ,  6936698.033501641 ,  73.01787403685938 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 36024133.88816298    , 1048.951884760654     , 20931148.477278188,     174.81575920084134,  81991393.37894325 ,    1059.918364823928
ward_k1700_perlocation_DynamicProgramming_hp0.95_lp0.05                , False   , DynamicProgramming          ,         1700,  115.49071288108826  , 47.2644579410553  ,  340.24107909202576 ,     2.503319166457601 ,           16717502.31, 150348793.97173762,         142718078.6193645 , 2341.1058721491836,  2257.8954207021657,          0.0,              0.0,       0.0           , 0.0                  ,  7253583.741619414 ,  76.35351306967803 ,        0.0         ,  0.0              , 377131.6107537183 ,  6.856938377340333 , 33401149.07666178    ,  972.5757289795206    , 27941894.91157852 ,     233.3691138725758 ,  81375034.63112421 ,    1051.950577850069
ward_k1900_perprofile_DynamicProgramming_s168_hp0.95_lp0.05            , False   , DynamicProgramming          ,         1900,  392.3485221862793   , 48.90787601470947 ,  477.5948710441589  ,     7.507338798943309 ,           17576559.92, 148749829.91511294,         140493627.91488838, 2313.0476912074714,  2225.328484018628 ,          0.0,              0.0,  300018.6869521921  , 0.7143302070290288   ,  7530923.313272374 ,  79.27287698181448 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 32655762.85464768    ,  950.8715490849075    , 26137098.222120002,     218.29555477889517,  81700766.8381207  ,    1056.1613801548253
ward_k1400_perprofile_DynamicProgramming_s168_hp0.95_lp0.05            , False   , DynamicProgramming          ,         1400,  404.2523930072784   , 64.68857789039612 ,  737.1313438415527  ,     4.636456784078533 ,           17141002.16, 149942263.06424683,         141514898.97950587, 2307.5022686175967,  2218.336090385515 ,          0.0,              0.0,  299218.5921186899  , 0.7124252193302141   ,  7750074.057687307 ,  81.5797269230243  ,        0.0         ,  0.0              , 378071.4349349959 ,  6.874026089727199 , 31985004.472115457   ,  931.340385011387     , 28177297.481199615,     235.33518271828746,  81352597.0261908  ,    1051.6605226558406
