asset,year,partition,rep_period,specification
AT_Battery,2050,3;6;2;6;3;11;2;6;1;1;3;11;1;1;1;1;2;1;1;2;2;4;2;1;1;4;2;7;1;3;3;10;4;3;1;2;4;2;5;1;2;7;1;3;3;7;1;1;1;2;2;4;6;7;3;6;2;3;3;4;3;1;2;6;2;2;3;3;4;1;3;2;5;1;2;11;3;4;1;1;2;2;6;5;3;5;1;2;1;2;4;4;5;4;3;1;3;7;4;2;4;1;3;1;4;1;3;2;1;1;2;1;1;3;2;1;1;2;10;4;7;1;1;2;4;6;3;1;1;3;3;2;6;2;3;3;1;6;1;3;5;5;3;1;7;4;3;9;7;1;6;1;7;1;8;1;6;7;3;6;1;1;2;2;2;2;5;2;1;2;3;1;2;3;5;5;2;3;4;2;2;6;5;1;1;2;3;4;2;3;4;3;2;1;1;1;3;1;3;3;4;2;6;2;7;3;1;2;3;5;1;3;3;3;1;2;3;7;1;1;3;6;2;1;10;1;1;1;1;7;1;2;4;6;1;1;2;1;4;2;2;2;9;2;1;4;4;2;2;1;8;2;2;1;2;1;3;3;4;6;2;1;3;1;3;1;1;5;1;3;2;2;1;9;1;5;2;4;1;1;1;9;1;2;8;2;2;3;4;3;2;3;5;2;2;2;7;1;1;1;5;5;2;2;7;1;1;6;5;1;1;2;8;2;4;8;3;3;3;1;5;4;4;1;9;1;5;3;4;1;1;5;4;1;2;4;6;1;1;6;1;2;1;2;6;4;1;1;2;3;1;1;2;1;2;10;2;2;6;1;1;2;4;1;1;4;1;1;2;7;1;3;3;2;6;10;5;7;2;10;5;7;2;7;3;1;1;5;5;2;4;3;2;1;2;5;5;2;7;2;1;2;3;2;1;4;2;10;2;9;1;2;1;9;2;4;1;7;4;6;5;7;2;8;1;1;12;2;8;1;1;7;5;1;4;4;3;2;10;1;2;6;3;2;2;2;6;1;2;3;5;1;2;6;4;1;5;3;3;2;4;7;2;2;5;1;1;5;4;4;4;6;1;3;2;7;1;2;6;3;2;4;6;1;2;5;3;1;2;2;3;5;1;2;1;6;2;13;2;6;2;1;2;4;1;5;1;1;1;1;6;2;4;2;7;1;1;5;4;3;2;2;6;2;8;2;2;2;7;1;2;10;1;3;7;1;4;6;2;4;7;1;12;1;5;2;3;1;9;3;1;10;1;8;4;1;4;7;8;1;3;2;1;6;3;1;1;8;1;1;2;5;3;1;1;2;8;2;9;2;1;2;1;6;1;1;1;1;10;1;10;1;2;2;2;6;1;2;1;4;5;1;3;3;3;1;1;2;4;4;1;1;1;4;3;4;2;4;2;2;2;2;2;8;4;2;2;2;2;4;8;1;3;6;2;1;3;1;1;5;1;1;11;1;10;1;1;9;2;1;8;2;1;6;6;4;8;4;6;2;1;4;1;6;6;4;1;1;4;6;1;10;3;10;1;2;5;4;2;4;5;2;2;3;5;1;1;1;1;1;9;2;3;8;1;3;7;10;3;3;8;2;8;3;4;1;1;3;2;2;3;8;11;6;4;1;2;9;1;1;13;3;8;1;1;8;2;1;3;3;5;4;5;4;1;1;4;4;1;2;3;1;6;1;1;6;3;1;2;2;2;1;4;2;1;4;6;1;5;3;3;1;4;2;5;2;1;7;1;2;6;3;2;2;7;2;2;1;5;3;2;2;3;3;1;2;2;2;9;1;4;3;5;1;8;2;2;9;2;1;3;7;2;2;2;2;5;3;3;4;1;2;4;4;3;4;3;3;1;1;1;3;5;2;1;4;4;2;1;2;2;1;2;3;4;10;1;10;1;2;2;6;2;2;4;5;2;1;3;7;2;3;5;3;1;2;6;2;2;7;3;1;3;2;5;1;1;3;3;1;1;5;3;4;2;1;3;2;5;1;2;5;5;10;1;4;2;7;12;2;11;10;3;1;2;2;5;1;13;1;9;1;3;2;4;4;1;1;8;8;3;3;3;7;1;1;4;1;3;2;3;8;1;1;1;4;4;3;2;8;1;1;2;8;3;1;1;7;1;1;9;2;3;1;3;5;1;9;3;2;4;5;3;8;3;1;3;6;1;9;1;2;2;3;3;2;1;3;1;2;5;1;3;3;4;1;1;1;5;4;1;4;1;5;3;1;11;1;2;2;3;4;1;3;3;7;1;2;1;4;1;1;1;10;2;2;1;8;1;6;7;1;2;4;3;3;8;3;1;6;3;3;6;3;3;2;7;2;8;5;3;5;1;1;3;3;7;1;3;6;1;7;5;2;8;1;1;5;7;2;9;1;7;3;4;1;3;1;4;3;1;4;4;1;2;3;6;3;8;4;2;2;5;1;5;7;2;9;1;2;1;1;1;1;4;1;1;2;2;4;3;4;6;1;2;2;2;2;1;4;2;1;2;1;9;2;7;1;2;4;3;5;7;2;4;7;3;1;2;2;3;2;2;4;2;5;2;1;5;3;1;1;9;4;2;4;3;1;1;10;3;2;4;3;1;3;2;4;3;1;1;9;1;3;2;6;1;2;9;1;10;2;2;2;1;6;6;3;2;4;3;1;5;3;2;7;2;1;3;6;1;1;3;7;3;1;1;5;2;1;11;1;2;2;2;5;1;6;3;3;2;2;7;1;5;6;1;2;2;7;1;1;5;4;2;2;2;1;3;3;6;6;2;1;1;6;2;12;1;2;3;6;1;4;3;3;2;2;3;6;1;5;2;5;2;1;8;1;1;7;3;1;2;1;1;5;2;1;2;3;5;2;2;2;1;6;1;3;2;3;4;2;2;1;1;5;1;2;2;1;9;2;2;4;1;3;1;2;9;5;4;1;4;4;3;3;2;7;1;8;6;2;7;13;2;1;1;3;4;2;2;9;2;1;3;3;1;1;1;3;1;1;3;4;2;2;7;10;3;1;1;2;1;1;3;2;3;1;9;1;1;3;6;1;13;1;9;12;2;1;2;7;1;8;1;5;2;5;2;10;2;2;1;2;1;2;3;1;1;3;2;4;2;3;2;2;1;4;1;11;2;1;3;6;1;1;2;4;2;5;9;1;6;5;1;2;3;6;1;3;8;1;2;1;3;5;1;2;7;2;1;2;9;1;6;6;2;1;1;1;6;1;8;3;1;2;2;2;5;1;5;6;1;1;1;3;6;1;1;4;5;4;3;2;1;1;1;1;1;1;2;2;3;5;1;2;6;1;1;9;2;3;2;6;1;1;3;2;2;4;1;2;6;3;1;5;2;2;1;2;2;1;1;6;1;1;1;2;2;6;2;1;4;5;1;6;4;4;6;3;1;1;3;6;4;3;4;2;1;5;5;1;3;2;7;1;11;3;2;7;4;7;2;1;1;2;7;1;2;2;7;3;2;1;6;1;3;4;5;2;2;1;1;5;1;6;6;2;2;2;6;2;11;1;4;5;1;3;8;2;1;2;6;1;1;3;6;3;1;1;4;3;2;1;10;2;1;1;2;1;6;1;4;5;1;2;2;7;2;1;3;9;1;1;4;5;1;4;7;2;1;9;1;1;1;3;3;2;2;2;3;6;1;2;2;2;5;1;2;9;1;10;2;2;8;1;1;4;5;5;1;5;4;1;1;3;9;1;9;1;1;10;1;1;4;3;3;2;3;5;4;8;2;8;3;3;6;4;2;1;2;5;1;1;2;2;8;2;5;3;3;3;6;2;2;1;4;4;2;2;1;1;4;3;3;9;2;2;2;4;2;6;6;2;2;2;6;5;8;4;2;5;13;1;8;2;5;7;1;3;8;2;1;1;1;1;2;1;2;1;2;2;8;2;4;7;1;2;8;3;3;7;1;3;6;1;6;5;1;1;3;6;2;5;8;3;5;2;1;2;4;4;2;1;6;5;2;1;5;2;1;1;1;1;2;1;5;2;3;2;1;3;4;3;8;2;3;5;2;1;3;3;5;3;7;2;1;3;8;2;8;3;3;2;6;2;4;4;1;1;1;3;1;1;6;1;1;3;6;2;10;1;3;8;2;1;2;1;2;5;2;2;3;1;5;3;7;1;4;3;1;5;2;1;8;3;7;3;1;2;8;2;3;2;4;2;1;2;1;7;8;1;4;5;5;1;1;1;4;3;4;3;6;2;1;8;4;3;2;6;2;2;7;2;1;2;3;5;1;9;2;1;1;2;3;4;1;4;2;1;6;1;2;1;7;9;4;1;2;2;5;1;1;6;6;1;10;1;8;1;3;7;3;1;7;1;2;2;2;1;1;1;3;4;2;3;7;1;1;2;8;2;7;4;1;2;2;6;4;2;5;2;1;1;1;1;7;2;3;3;5;1;2;2;5;1;9;3;2;5;4;1;1;6;4;1;4;6;2;1;11;2;3;7;1;2;9;4;8;1;4;7;2;10;1;11;1;1;2;8;1;2;1;8;2;2;1;1;5;2;6;3;2;2;6;5;2;2;4;1;1;1;5;5;2;1;2;8;1;2;1;1;6;2;1;2;2;5;1;1;4;5;3;1;2;8;1;4;5;3;1;1;5;5;2;2;8;1;2;2;5;2;2;1;1;2;4;1;2;7;2;2;2;1;8;2;8;3;2;9;1;1;11;2;2;7;1;1;4;3;1;3;4;6;2;1;9;2;2;2;1;7;1;11;2;2;4;4;1;2;2;7;4;2;5;2;9;1;3;9;2;11;4;7;1;1;11;1;3;7;1;1;11;1;3;2;4;2;1;2;3;2;2;1;5;8;1;7;3;3;10;1;4;7;1;3;1;1;5;2;4;5;1;1;2;9;2;4;6;1;12;1;5;5;3;2;3;5;1;4;5;1;3;2;8;1;9;1;3;2;2;5;1;1;2;2;6;3;2;2;2;5;1;1;7;1;11;3;9;1;3;4;7;10;3;4;3;2;1;1;4;6;1;1;3;7;1;1;9;1;3;2;4;3;1;1;8;1;1;5;9;3;5;2;6;1;5;1;1;2;3;3;2;6;9;2;5;1;1;3;1;9;2;3;4;2;6;7;2;7;2;4;3;6;2;3;5;1;2;2;2;7;2;3;6;3;8;2;1;1;3;4;2;2;1;3;5;2;2;6;3;3;4;8;9;6;4;4;1;2;1;4;2;6;7;2;3;1;5;14;1;9;1;1;1;5;5;2;3;6;3;10;2;9;1;2;10;2;2;1;6;3;12;3;6;6;8;1;8;1;6;7;2;6;3;3;3;7;2;1;2;1;4;4;1;3;6;1;1;2;1;6;1;2;2;5;3;2;8;1;3;10;1;1;9;1;2;2;1;1;5;3;2;2;4;1;6;8;1;2;5;2;3;3;7;1;1;4;5;3;3;7;1;1;1;4;1;1;2;2;1;10;1;1;2;2;3;1;4;6;3;1;2;6;2;4;1;2;2;5;2;9;3;4;7;1;8;2;2;1;2;2;6;1;7;2;2;4;7;1;1;6;1;1;1;3;3;7;1;1;8;4;3;4;3;2;2;1;1;5;2;3;2;6;2;1;2;1;1;2;2;2;11;2;1;4;3;1;2;2;3;6;2;3;6;6;2;6;1;5;4;1;5;7;1;1;3;5;1;1;1;6;5;2;1;6;2;2;8;3;2;9;2;1;2;3;5;1;1;6;2;1;2;2;2;2;2;3;1;1;9;7;9;8;6;8;2;7;1;6;1;6;2;1;3;5;1;2;10;3;6;2;2;5;5;4;2;2;1;3;2;4;7;2;1;2;6;2;4;2;5;3;5;2;5;3;9;2;5;1;1;5;8;2;8;3;3;2;4;1;3;8;3;1;2;8;2;2;6;6;10;8;6;2;8;5;1;2;3;5;5;1;1;1;1;3;1;1;1;1;3;1;4;8;1;7;2;1;7;4;1;1;8;7;6;2;1;1;6;1;1;2;4,1,explicit
AT_E_Balance,2050,3;6;2;6;3;11;2;6;1;1;3;11;1;1;1;1;2;1;1;2;2;4;2;1;1;4;2;7;1;3;3;10;4;3;1;2;4;2;5;1;2;7;1;3;3;7;1;1;1;2;2;4;6;7;3;6;2;3;3;4;3;1;2;6;2;2;3;3;4;1;3;2;5;1;2;11;3;4;1;1;2;2;6;5;3;5;1;2;1;2;4;4;5;4;3;1;3;7;4;2;4;1;3;1;4;1;3;2;1;1;2;1;1;3;2;1;1;2;10;4;7;1;1;2;4;6;3;1;1;3;3;2;6;2;3;3;1;6;1;3;5;5;3;1;7;4;3;9;7;1;6;1;7;1;8;1;6;7;3;6;1;1;2;2;2;2;5;2;1;2;3;1;2;3;5;5;2;3;4;2;2;6;5;1;1;2;3;4;2;3;4;3;2;1;1;1;3;1;3;3;4;2;6;2;7;3;1;2;3;5;1;3;3;3;1;2;3;7;1;1;3;6;2;1;10;1;1;1;1;7;1;2;4;6;1;1;2;1;4;2;2;2;9;2;1;4;4;2;2;1;8;2;2;1;2;1;3;3;4;6;2;1;3;1;3;1;1;5;1;3;2;2;1;9;1;5;2;4;1;1;1;9;1;2;8;2;2;3;4;3;2;3;5;2;2;2;7;1;1;1;5;5;2;2;7;1;1;6;5;1;1;2;8;2;4;8;3;3;3;1;5;4;4;1;9;1;5;3;4;1;1;5;4;1;2;4;6;1;1;6;1;2;1;2;6;4;1;1;2;3;1;1;2;1;2;10;2;2;6;1;1;2;4;1;1;4;1;1;2;7;1;3;3;2;6;10;5;7;2;10;5;7;2;7;3;1;1;5;5;2;4;3;2;1;2;5;5;2;7;2;1;2;3;2;1;4;2;10;2;9;1;2;1;9;2;4;1;7;4;6;5;7;2;8;1;1;12;2;8;1;1;7;5;1;4;4;3;2;10;1;2;6;3;2;2;2;6;1;2;3;5;1;2;6;4;1;5;3;3;2;4;7;2;2;5;1;1;5;4;4;4;6;1;3;2;7;1;2;6;3;2;4;6;1;2;5;3;1;2;2;3;5;1;2;1;6;2;13;2;6;2;1;2;4;1;5;1;1;1;1;6;2;4;2;7;1;1;5;4;3;2;2;6;2;8;2;2;2;7;1;2;10;1;3;7;1;4;6;2;4;7;1;12;1;5;2;3;1;9;3;1;10;1;8;4;1;4;7;8;1;3;2;1;6;3;1;1;8;1;1;2;5;3;1;1;2;8;2;9;2;1;2;1;6;1;1;1;1;10;1;10;1;2;2;2;6;1;2;1;4;5;1;3;3;3;1;1;2;4;4;1;1;1;4;3;4;2;4;2;2;2;2;2;8;4;2;2;2;2;4;8;1;3;6;2;1;3;1;1;5;1;1;11;1;10;1;1;9;2;1;8;2;1;6;6;4;8;4;6;2;1;4;1;6;6;4;1;1;4;6;1;10;3;10;1;2;5;4;2;4;5;2;2;3;5;1;1;1;1;1;9;2;3;8;1;3;7;10;3;3;8;2;8;3;4;1;1;3;2;2;3;8;11;6;4;1;2;9;1;1;13;3;8;1;1;8;2;1;3;3;5;4;5;4;1;1;4;4;1;2;3;1;6;1;1;6;3;1;2;2;2;1;4;2;1;4;6;1;5;3;3;1;4;2;5;2;1;7;1;2;6;3;2;2;7;2;2;1;5;3;2;2;3;3;1;2;2;2;9;1;4;3;5;1;8;2;2;9;2;1;3;7;2;2;2;2;5;3;3;4;1;2;4;4;3;4;3;3;1;1;1;3;5;2;1;4;4;2;1;2;2;1;2;3;4;10;1;10;1;2;2;6;2;2;4;5;2;1;3;7;2;3;5;3;1;2;6;2;2;7;3;1;3;2;5;1;1;3;3;1;1;5;3;4;2;1;3;2;5;1;2;5;5;10;1;4;2;7;12;2;11;10;3;1;2;2;5;1;13;1;9;1;3;2;4;4;1;1;8;8;3;3;3;7;1;1;4;1;3;2;3;8;1;1;1;4;4;3;2;8;1;1;2;8;3;1;1;7;1;1;9;2;3;1;3;5;1;9;3;2;4;5;3;8;3;1;3;6;1;9;1;2;2;3;3;2;1;3;1;2;5;1;3;3;4;1;1;1;5;4;1;4;1;5;3;1;11;1;2;2;3;4;1;3;3;7;1;2;1;4;1;1;1;10;2;2;1;8;1;6;7;1;2;4;3;3;8;3;1;6;3;3;6;3;3;2;7;2;8;5;3;5;1;1;3;3;7;1;3;6;1;7;5;2;8;1;1;5;7;2;9;1;7;3;4;1;3;1;4;3;1;4;4;1;2;3;6;3;8;4;2;2;5;1;5;7;2;9;1;2;1;1;1;1;4;1;1;2;2;4;3;4;6;1;2;2;2;2;1;4;2;1;2;1;9;2;7;1;2;4;3;5;7;2;4;7;3;1;2;2;3;2;2;4;2;5;2;1;5;3;1;1;9;4;2;4;3;1;1;10;3;2;4;3;1;3;2;4;3;1;1;9;1;3;2;6;1;2;9;1;10;2;2;2;1;6;6;3;2;4;3;1;5;3;2;7;2;1;3;6;1;1;3;7;3;1;1;5;2;1;11;1;2;2;2;5;1;6;3;3;2;2;7;1;5;6;1;2;2;7;1;1;5;4;2;2;2;1;3;3;6;6;2;1;1;6;2;12;1;2;3;6;1;4;3;3;2;2;3;6;1;5;2;5;2;1;8;1;1;7;3;1;2;1;1;5;2;1;2;3;5;2;2;2;1;6;1;3;2;3;4;2;2;1;1;5;1;2;2;1;9;2;2;4;1;3;1;2;9;5;4;1;4;4;3;3;2;7;1;8;6;2;7;13;2;1;1;3;4;2;2;9;2;1;3;3;1;1;1;3;1;1;3;4;2;2;7;10;3;1;1;2;1;1;3;2;3;1;9;1;1;3;6;1;13;1;9;12;2;1;2;7;1;8;1;5;2;5;2;10;2;2;1;2;1;2;3;1;1;3;2;4;2;3;2;2;1;4;1;11;2;1;3;6;1;1;2;4;2;5;9;1;6;5;1;2;3;6;1;3;8;1;2;1;3;5;1;2;7;2;1;2;9;1;6;6;2;1;1;1;6;1;8;3;1;2;2;2;5;1;5;6;1;1;1;3;6;1;1;4;5;4;3;2;1;1;1;1;1;1;2;2;3;5;1;2;6;1;1;9;2;3;2;6;1;1;3;2;2;4;1;2;6;3;1;5;2;2;1;2;2;1;1;6;1;1;1;2;2;6;2;1;4;5;1;6;4;4;6;3;1;1;3;6;4;3;4;2;1;5;5;1;3;2;7;1;11;3;2;7;4;7;2;1;1;2;7;1;2;2;7;3;2;1;6;1;3;4;5;2;2;1;1;5;1;6;6;2;2;2;6;2;11;1;4;5;1;3;8;2;1;2;6;1;1;3;6;3;1;1;4;3;2;1;10;2;1;1;2;1;6;1;4;5;1;2;2;7;2;1;3;9;1;1;4;5;1;4;7;2;1;9;1;1;1;3;3;2;2;2;3;6;1;2;2;2;5;1;2;9;1;10;2;2;8;1;1;4;5;5;1;5;4;1;1;3;9;1;9;1;1;10;1;1;4;3;3;2;3;5;4;8;2;8;3;3;6;4;2;1;2;5;1;1;2;2;8;2;5;3;3;3;6;2;2;1;4;4;2;2;1;1;4;3;3;9;2;2;2;4;2;6;6;2;2;2;6;5;8;4;2;5;13;1;8;2;5;7;1;3;8;2;1;1;1;1;2;1;2;1;2;2;8;2;4;7;1;2;8;3;3;7;1;3;6;1;6;5;1;1;3;6;2;5;8;3;5;2;1;2;4;4;2;1;6;5;2;1;5;2;1;1;1;1;2;1;5;2;3;2;1;3;4;3;8;2;3;5;2;1;3;3;5;3;7;2;1;3;8;2;8;3;3;2;6;2;4;4;1;1;1;3;1;1;6;1;1;3;6;2;10;1;3;8;2;1;2;1;2;5;2;2;3;1;5;3;7;1;4;3;1;5;2;1;8;3;7;3;1;2;8;2;3;2;4;2;1;2;1;7;8;1;4;5;5;1;1;1;4;3;4;3;6;2;1;8;4;3;2;6;2;2;7;2;1;2;3;5;1;9;2;1;1;2;3;4;1;4;2;1;6;1;2;1;7;9;4;1;2;2;5;1;1;6;6;1;10;1;8;1;3;7;3;1;7;1;2;2;2;1;1;1;3;4;2;3;7;1;1;2;8;2;7;4;1;2;2;6;4;2;5;2;1;1;1;1;7;2;3;3;5;1;2;2;5;1;9;3;2;5;4;1;1;6;4;1;4;6;2;1;11;2;3;7;1;2;9;4;8;1;4;7;2;10;1;11;1;1;2;8;1;2;1;8;2;2;1;1;5;2;6;3;2;2;6;5;2;2;4;1;1;1;5;5;2;1;2;8;1;2;1;1;6;2;1;2;2;5;1;1;4;5;3;1;2;8;1;4;5;3;1;1;5;5;2;2;8;1;2;2;5;2;2;1;1;2;4;1;2;7;2;2;2;1;8;2;8;3;2;9;1;1;11;2;2;7;1;1;4;3;1;3;4;6;2;1;9;2;2;2;1;7;1;11;2;2;4;4;1;2;2;7;4;2;5;2;9;1;3;9;2;11;4;7;1;1;11;1;3;7;1;1;11;1;3;2;4;2;1;2;3;2;2;1;5;8;1;7;3;3;10;1;4;7;1;3;1;1;5;2;4;5;1;1;2;9;2;4;6;1;12;1;5;5;3;2;3;5;1;4;5;1;3;2;8;1;9;1;3;2;2;5;1;1;2;2;6;3;2;2;2;5;1;1;7;1;11;3;9;1;3;4;7;10;3;4;3;2;1;1;4;6;1;1;3;7;1;1;9;1;3;2;4;3;1;1;8;1;1;5;9;3;5;2;6;1;5;1;1;2;3;3;2;6;9;2;5;1;1;3;1;9;2;3;4;2;6;7;2;7;2;4;3;6;2;3;5;1;2;2;2;7;2;3;6;3;8;2;1;1;3;4;2;2;1;3;5;2;2;6;3;3;4;8;9;6;4;4;1;2;1;4;2;6;7;2;3;1;5;14;1;9;1;1;1;5;5;2;3;6;3;10;2;9;1;2;10;2;2;1;6;3;12;3;6;6;8;1;8;1;6;7;2;6;3;3;3;7;2;1;2;1;4;4;1;3;6;1;1;2;1;6;1;2;2;5;3;2;8;1;3;10;1;1;9;1;2;2;1;1;5;3;2;2;4;1;6;8;1;2;5;2;3;3;7;1;1;4;5;3;3;7;1;1;1;4;1;1;2;2;1;10;1;1;2;2;3;1;4;6;3;1;2;6;2;4;1;2;2;5;2;9;3;4;7;1;8;2;2;1;2;2;6;1;7;2;2;4;7;1;1;6;1;1;1;3;3;7;1;1;8;4;3;4;3;2;2;1;1;5;2;3;2;6;2;1;2;1;1;2;2;2;11;2;1;4;3;1;2;2;3;6;2;3;6;6;2;6;1;5;4;1;5;7;1;1;3;5;1;1;1;6;5;2;1;6;2;2;8;3;2;9;2;1;2;3;5;1;1;6;2;1;2;2;2;2;2;3;1;1;9;7;9;8;6;8;2;7;1;6;1;6;2;1;3;5;1;2;10;3;6;2;2;5;5;4;2;2;1;3;2;4;7;2;1;2;6;2;4;2;5;3;5;2;5;3;9;2;5;1;1;5;8;2;8;3;3;2;4;1;3;8;3;1;2;8;2;2;6;6;10;8;6;2;8;5;1;2;3;5;5;1;1;1;1;3;1;1;1;1;3;1;4;8;1;7;2;1;7;4;1;1;8;7;6;2;1;1;6;1;1;2;4,1,explicit
AT_E_Demand,2050,17;3;11;2;11;11;3;4;1;4;12;2;11;3;10;4;3;3;4;8;13;3;8;10;6;7;9;5;3;7;1;12;3;3;5;10;3;14;5;1;4;6;5;14;4;17;3;11;10;6;7;4;3;3;3;25;10;5;3;3;2;6;5;14;5;5;18;23;18;6;7;9;4;2;4;5;2;6;1;5;5;5;2;3;6;2;6;5;1;3;3;4;2;12;6;7;4;17;3;3;8;10;6;7;1;13;10;1;2;1;7;1;2;10;1;10;2;11;3;4;4;2;2;9;4;3;7;4;17;6;8;10;6;7;1;13;10;14;10;12;1;11;2;2;7;2;6;5;1;3;10;4;17;6;8;10;13;1;6;4;3;10;1;7;1;5;10;1;6;4;3;10;2;12;5;5;1;14;3;23;24;7;14;5;5;14;5;5;14;5;5;14;10;14;4;23;18;13;19;5;14;10;14;4;6;14;10;14;4;23;8;10;4;9;3;11;10;8;3;3;2;8;3;1;21;13;5;5;18;21;10;10;4;9;14;10;24;14;10;14;10;14;4;16;5;11;9;4;8;1;24;3;1;8;2;10;14;2;8;14;6;4;14;4;17;4;10;10;6;21;3;7;14;10;14;10;17;21;4;23;6;24;12;6;5;2;14;10;14;10;16;8;18;36;5;12;17;8;16;8;15;9;14;10;7;11;7;5;29;11;2;14;10;8;16;8;6;8;2;14;10;16;8;17;6;24;1;7;7;10;12;4;6;2;14;10;16;6;2;12;4;2;6;17;10;20;17;19;13;14;10;14;10;14;26;9;21;2;14;10;15;7;2;15;3;6;23;14;4;7;17;5;5;8;6;5;2;15;9;12;12;13;3;6;2;15;9;13;3;21;13;14;30;2;3;10;4;7;12;12;12;12;15;3;8;10;5;9;21;1;12;12;3;9;4;7;13;4;2;8;14;7;1;14;26;2;7;23;16;7;1;16;7;1;3;9;2;10;12;2;10;12;4;26;8;22;16;7;1;12;4;7;1;12;4;7;1;12;4;7;1;12;4;21;22;6;7;12;12;12;12;12;4;7;1;12;4;8;12;4;2;8;14;2;8;17;4;1;16;7;1;16;7;17;7;25;3;9;4;24;2;9;14;7;13;27;8;16;24;8;16;2;6;13;11;24;12;12;15;9;12;12;16;8;12;4;2;6;13;11;22;2;3;10;3;6;2;16;6;2;3;9;2;10;12;4;8;13;5;6;14;10;23;1;16;7;1;16;7;4;9;4;8;16;8;3;9;4;2;6;16;8;24;3;10;3;8;3;9;12;12;4;8;12;12;12;6;6;13;12;16;7;12;12;12;12;15;9;15;9;12;6;6;48;3;9;4;8;16;19;5;8;12;4;6;2;12;4;2;6;46;2;12;4;8;3;9;4;8;16;8;3;11;10;12;4;24;7;25;3;11;2;8;16;8;16;8;3;9;4;8;16;24;2;8;21;4;11;2;8;16;8;16;8;3;11;2;8;14;2;26;5;17;6;3;12;3;8;14;2;8;14;2;7;15;2;8;14;2;2;5;2;13;11;22;1;14;2;8;14;2;8;14;10;14;2;8;16;2;5;15;9;12;5;6;2;14;10;16;8;14;10;14;2;8;14;2;2;5;15;21;6;5;2;14;2;8;16;8;16;8;14;2;8;5;9;2;2;5;15;9;24;1;14;2;8;16;8;16;8;14;2;8;16;2;5;24;24;1;16;7;1;16;8;16;8;14;10;5;11;2;5;12;3;9;12;13;14;2;8;14;2;8;14;2;7;1;14;2;2;8;8;25;3;4;7;13;9;1;13;3;7;1;10;4;2;7;1;16;19;6;6;1;11;6;17;5;9;17;7;15;3;6;13;2;9;14;10;1;13;10;14;4;23;8;16;7;6;19;12;11;14;10;14;10;14;27;8;9;7;7;14;10;14;10;11;1;12;2;12;10;1;13;3;24;8;16;7;1;13;10;1;6;2;5;10;1;13;10;2;12;3;2;5;14;4;7;9;4;3;2;6;16;7;1;1;6;1;5;10;1;13;10;2;11;11;3;2;1;1;2;4;11;3;4;3;3;5;23;2;6;16;7;1;12;6;5;3;10;11;2;11;6;5;2;11;6;5;18;23;8;10;6;7;6;6;2;10;3;10;14;10;11;3;10;6;5;18;23;24;7;11;3;3;8;34;6;10;5;1;5;5;5;2;6;1;5;5;8;1;7;2;12;17;6;2;2;6;4;4,1,explicit
