method,num_clusters,file_name,calc_ens,t_clustering,t_create_model,t_solve,investment_cost_assets,investment_cost_storage_energy_assets,annualized_cost_assets,salvage_value_assets,investment_cost_flows,operational_cost_flows,fuel_cost_flows,total_variable_cost_flows,annualized_cost_flows,salvage_value_flows,energy_not_served
Afterwards,1500,ward_k1500_global_Afterwards_hp0.95_lp0.05_highvar,false,14.009505033493042,24.349651098251343,31.638857126235962,2.3962740530344997e7,0.0,2.3962740530344997e7,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,0.0
Afterwards,1500,ens_ward_k1500_global_Afterwards_hp0.95_lp0.05_highvar,true,0.0,74.89279294013977,72.50126910209656,,0.0,,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,851.3956387531011
