method,num_clusters,file_name,calc_ens,t_clustering,t_create_model,t_solve,investment_cost_assets,investment_cost_storage_energy_assets,annualized_cost_assets,salvage_value_assets,investment_cost_flows,operational_cost_flows,fuel_cost_flows,total_variable_cost_flows,annualized_cost_flows,salvage_value_flows,energy_not_served
NoExtremePreservation,584,ward_k584_utr_NoExtremePreservation_hp0.95_lp0.05_lowvar,false,0.04398608207702637,9.994143009185791,7.1945929527282715,2.3962740530344997e7,0.0,2.3962740530344997e7,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,0.0
NoExtremePreservation,584,ens_ward_k584_utr_NoExtremePreservation_hp0.95_lp0.05_lowvar,true,0.0,49.87127208709717,60.869248151779175,,0.0,,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,8.333906055157659
