method,num_clusters,file_name,calc_ens,t_clustering,t_create_model,t_solve,investment_cost_assets,investment_cost_storage_energy_assets,annualized_cost_assets,salvage_value_assets,investment_cost_flows,operational_cost_flows,fuel_cost_flows,total_variable_cost_flows,annualized_cost_flows,salvage_value_flows,energy_not_served
NoExtremePreservation,2000,ward_k2000_perlocation_NoExtremePreservation_hp0.95_lp0.05,false,3.185441017150879,48.29916191101074,765.135251045227,2.3962740530344997e7,0.0,2.3962740530344997e7,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,0.0
NoExtremePreservation,2000,ens_ward_k2000_perlocation_NoExtremePreservation_hp0.95_lp0.05,true,0.0,59.647064208984375,61.32597494125366,,0.0,,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,317.1052622780291
NoExtremePreservation,2000,ward_k2000_perlocation_NoExtremePreservation_hp0.95_lp0.05,false,3.420124053955078,43.994763135910034,671.6891930103302,2.3962740530344997e7,0.0,2.3962740530344997e7,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,0.0
NoExtremePreservation,2000,ens_ward_k2000_perlocation_NoExtremePreservation_hp0.95_lp0.05,true,0.0,57.69555902481079,54.45931887626648,,0.0,,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,317.1052622780291
