method,num_clusters,file_name,calc_ens,t_clustering,t_create_model,t_solve,investment_cost_assets,investment_cost_storage_energy_assets,annualized_cost_assets,salvage_value_assets,investment_cost_flows,operational_cost_flows,fuel_cost_flows,total_variable_cost_flows,annualized_cost_flows,salvage_value_flows,energy_not_served
NoExtremePreservation,4000,ward_k4000_perlocation_NoExtremePreservation_hp0.95_lp0.05_basedataset,false,8.360689878463745,44.67525792121887,930.1222250461578,2.3962740530344997e7,0.0,2.3962740530344997e7,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,0.0
NoExtremePreservation,4000,ens_ward_k4000_perlocation_NoExtremePreservation_hp0.95_lp0.05_basedataset,true,0.0,75.5422739982605,87.35637617111206,,0.0,,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,24.991644405464463
