method,num_clusters,file_name,calc_ens,t_clustering,t_create_model,t_solve,investment_cost_assets,investment_cost_storage_energy_assets,annualized_cost_assets,salvage_value_assets,investment_cost_flows,operational_cost_flows,fuel_cost_flows,total_variable_cost_flows,annualized_cost_flows,salvage_value_flows,energy_not_served
NoExtremePreservation,2500,ward_k2500_global_NoExtremePreservation_hp0.95_lp0.05_highvar,false,11.80839991569519,34.93694996833801,125.41068291664124,2.3962740530344997e7,0.0,2.3962740530344997e7,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,0.0
NoExtremePreservation,2500,ens_ward_k2500_global_NoExtremePreservation_hp0.95_lp0.05_highvar,true,0.0,84.95710301399231,86.75451016426086,,0.0,,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,1023.0957107162405
