method,num_clusters,file_name,calc_ens,t_clustering,t_create_model,t_solve,investment_cost_assets,investment_cost_storage_energy_assets,annualized_cost_assets,salvage_value_assets,investment_cost_flows,operational_cost_flows,fuel_cost_flows,total_variable_cost_flows,annualized_cost_flows,salvage_value_flows,energy_not_served
DynamicProgramming,4000,ward_k4000_global_DynamicProgramming_s168_hp0.95_lp0.05_highvar,false,25.443371057510376,52.4481520652771,245.01701498031616,2.3962740530344997e7,0.0,2.3962740530344997e7,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,0.0
DynamicProgramming,4000,ens_ward_k4000_global_DynamicProgramming_s168_hp0.95_lp0.05_highvar,true,0.0,89.09894013404846,90.82089400291443,,0.0,,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,954.09454625527
