method,num_clusters,file_name,calc_ens,t_clustering,t_create_model,t_solve,investment_cost_assets,investment_cost_storage_energy_assets,annualized_cost_assets,salvage_value_assets,investment_cost_flows,operational_cost_flows,fuel_cost_flows,total_variable_cost_flows,annualized_cost_flows,salvage_value_flows,energy_not_served
DynamicProgramming,1200,ward_k1200_perprofile_DynamicProgramming_s168_hp0.95_lp0.05_basedataset,false,424.70297598838806,43.186957120895386,418.8840329647064,2.3962740530344997e7,0.0,2.3962740530344997e7,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,0.0
DynamicProgramming,1200,ens_ward_k1200_perprofile_DynamicProgramming_s168_hp0.95_lp0.05_basedataset,true,0.0,88.37686800956726,97.68965888023376,,0.0,,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,1.6673603570908995
