method,num_clusters,file_name,calc_ens,t_clustering,t_create_model,t_solve,investment_cost_assets,investment_cost_storage_energy_assets,annualized_cost_assets,salvage_value_assets,investment_cost_flows,operational_cost_flows,fuel_cost_flows,total_variable_cost_flows,annualized_cost_flows,salvage_value_flows,energy_not_served
DynamicProgramming,1500,ward_k1500_perprofile_DynamicProgramming_s168_hp0.95_lp0.05,false,322.86885499954224,44.95802092552185,475.96796894073486,2.3962740530344997e7,0.0,2.3962740530344997e7,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,0.0
DynamicProgramming,1500,ens_ward_k1500_perprofile_DynamicProgramming_s168_hp0.95_lp0.05,true,0.0,56.40729308128357,59.10287809371948,,0.0,,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,4.309116332472783
