method,num_clusters,file_name,calc_ens,t_clustering,t_create_model,t_solve,investment_cost_assets,investment_cost_storage_energy_assets,annualized_cost_assets,salvage_value_assets,investment_cost_flows,operational_cost_flows,fuel_cost_flows,total_variable_cost_flows,annualized_cost_flows,salvage_value_flows,energy_not_served
NoExtremePreservation,1500,ward_k1500_global_NoExtremePreservation_hp0.95_lp0.05,false,3.9332549571990967,48.61603116989136,589.7981848716736,2.3962740530344997e7,0.0,2.3962740530344997e7,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,0.0
NoExtremePreservation,1500,ens_ward_k1500_global_NoExtremePreservation_hp0.95_lp0.05,true,0.0,62.9714560508728,62.23957014083862,,0.0,,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,510.50481653926494
