method,num_clusters,file_name,calc_ens,t_clustering,t_create_model,t_solve,investment_cost_assets,investment_cost_storage_energy_assets,annualized_cost_assets,salvage_value_assets,investment_cost_flows,operational_cost_flows,fuel_cost_flows,total_variable_cost_flows,annualized_cost_flows,salvage_value_flows,energy_not_served
DynamicProgramming,2900,ward_k2900_perlocation_DynamicProgramming_hp0.95_lp0.05,false,171.28812098503113,49.94221496582031,515.8049669265747,2.3962740530344997e7,0.0,2.3962740530344997e7,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,0.0
DynamicProgramming,2900,ens_ward_k2900_perlocation_DynamicProgramming_hp0.95_lp0.05,true,0.0,61.43342685699463,62.29914689064026,,0.0,,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,10.346569330386963
