method,num_clusters,file_name,calc_ens,t_clustering,t_create_model,t_solve,investment_cost_assets,investment_cost_storage_energy_assets,annualized_cost_assets,salvage_value_assets,investment_cost_flows,operational_cost_flows,fuel_cost_flows,total_variable_cost_flows,annualized_cost_flows,salvage_value_flows,energy_not_served
SeperateExtremesSum,1300,ward_k1300_perprofile_SeperateExtremesSum_hp0.95_lp0.05,false,7.940857887268066,64.85205292701721,910.6119420528412,2.3962740530344997e7,0.0,2.3962740530344997e7,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,0.0
SeperateExtremesSum,1300,ens_ward_k1300_perprofile_SeperateExtremesSum_hp0.95_lp0.05,true,0.0,79.44501185417175,82.25491285324097,,0.0,,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,7.754488581219377
