method,num_clusters,file_name,calc_ens,t_clustering,t_create_model,t_solve,investment_cost_assets,investment_cost_storage_energy_assets,annualized_cost_assets,salvage_value_assets,investment_cost_flows,operational_cost_flows,fuel_cost_flows,total_variable_cost_flows,annualized_cost_flows,salvage_value_flows,energy_not_served
Afterwards,2500,ward_k2500_perlocation_Afterwards_hp0.95_lp0.05_basedataset,false,13.293594121932983,34.45303297042847,366.3573839664459,2.3962740530344997e7,0.0,2.3962740530344997e7,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,0.0
Afterwards,2500,ens_ward_k2500_perlocation_Afterwards_hp0.95_lp0.05_basedataset,true,0.0,86.37690091133118,81.55736207962036,,0.0,,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,3.1876177569781703
