method,num_clusters,file_name,calc_ens,t_clustering,t_create_model,t_solve,investment_cost_assets,investment_cost_storage_energy_assets,annualized_cost_assets,salvage_value_assets,investment_cost_flows,operational_cost_flows,fuel_cost_flows,total_variable_cost_flows,annualized_cost_flows,salvage_value_flows,energy_not_served
NoExtremePreservation,292,ward_k292_utr_NoExtremePreservation_hp0.95_lp0.05_basedataset,false,0.11930418014526367,19.644836902618408,5.40907096862793,2.3962740530344997e7,0.0,2.3962740530344997e7,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,0.0
NoExtremePreservation,292,ens_ward_k292_utr_NoExtremePreservation_hp0.95_lp0.05_basedataset,true,0.0,52.774757862091064,70.18184399604797,,0.0,,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,14139.680721466284
