method,num_clusters,file_name,calc_ens,t_clustering,t_create_model,t_solve,investment_cost_assets,investment_cost_storage_energy_assets,annualized_cost_assets,salvage_value_assets,investment_cost_flows,operational_cost_flows,fuel_cost_flows,total_variable_cost_flows,annualized_cost_flows,salvage_value_flows,energy_not_served
SeperateExtremesSum,600,ward_k600_perprofile_SeperateExtremesSum_hp0.95_lp0.05_basedataset,false,6.955384016036987,26.878140926361084,261.09739089012146,2.3962740530344997e7,0.0,2.3962740530344997e7,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,0.0
SeperateExtremesSum,600,ens_ward_k600_perprofile_SeperateExtremesSum_hp0.95_lp0.05_basedataset,true,0.0,69.40496706962585,81.30024814605713,,0.0,,0.0,0.0,2.072431553662e6,0.0,2.072431553662e6,0.0,0.0,84.22828056538458
